ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
15095690,"3,950,000",İzmir Satılık Daire,Buca Satılık Daire,Adatepe Mahallesi Satılık Daire,135 M2,3+1,11-15,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15095687,"5,250,000",İzmir Satılık Daire,Menemen Satılık Daire,İstiklal Mahallesi Satılık Daire,130 M2,3+1,2,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15095387,"3,750,000",İzmir Satılık Daire,Buca Satılık Daire,Efeler Mahallesi Satılık Daire,145 M2,3+1,21 Ve Üzeri,4,Kot 1 (-1).Kat,Klimalı,Krediye Uygun
15095713,"6,200,000",İzmir Satılık Daire,Bayraklı Satılık Daire,Manavkuyu Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,9,9.Kat,Kombi Doğalgaz,Krediye Uygun
15095166,"2,750,000",İzmir Satılık Daire,Buca Satılık Daire,Güven Mahallesi Satılık Daire,105 M2,2+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15094850,"5,450,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Alaybey Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15095797,"2,200,000",İzmir Satılık Daire,Bergama Satılık Daire,Bahçelievler Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,4,Kot 4 (-4).Kat,Jeotermal,Krediye Uygun
15095309,"2,400,000",İzmir Satılık Daire,Buca Satılık Daire,Kuruçeşme Mahallesi Satılık Daire,88 M2,2+1,5-10,9,8.Kat,Kombi Doğalgaz,Krediye Uygun
15096034,"1,750,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Yaşar Kemal Mahallesi Satılık Daire,95 M2,2+1,11-15,15,8.Kat,Kombi Doğalgaz,Krediye Uygun
15096397,"2,785,000",İzmir Satılık Daire,Bayraklı Satılık Daire,Emek Mahallesi Satılık Daire,120 M2,3+1,5-10,3,Çatı Katı,Kombi Doğalgaz,Krediye Uygun
15096300,"2,750,000",İzmir Satılık Daire,Kemalpaşa Satılık Daire,Çambel Mahallesi Satılık Daire,125 M2,3+1,0 (Yeni),5,2.Kat,Merkezi Doğalgaz,Bilinmiyor
15095892,"4,950,000",İzmir Satılık Daire,Buca Satılık Daire,Adatepe Mahallesi Satılık Daire,175 M2,4+1,0 (Yeni),3,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15096301,"2,500,000",İzmir Satılık Daire,Buca Satılık Daire,Yiğitler Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15096271,"3,600,000",İzmir Satılık Daire,Dikili Satılık Daire,İsmetpaşa Mahallesi Satılık Daire,95 M2,2+1,11-15,4,4.Kat,Klimalı,Krediye Uygun
15092000,"16,000,000",İzmir Satılık Daire,Balçova Satılık Daire,Korutürk Mahallesi Satılık Daire,170 M2,3+1,11-15,10,2.Kat,Jeotermal,Krediye Uygun
15094391,"5,750,000",İzmir Satılık Daire,Narlıdere Satılık Daire,Yenikale Mahallesi Satılık Daire,110 M2,3+1,21 Ve Üzeri,9,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15091997,"4,900,000",İzmir Satılık Daire,Karabağlar Satılık Daire,General Kazım Özalp Mahallesi Satılık Daire,125 M2,3+1,0 (Yeni),10,3.Kat,Kombi Doğalgaz,Krediye Uygun
15092040,"1,490,000",İzmir Satılık Daire,Kemalpaşa Satılık Daire,Çambel Mahallesi Satılık Daire,70 M2,2+1,1,2,1.Kat,Şömine,Krediye Uygun Değil
15096262,"2,550,000",İzmir Satılık Daire,Balçova Satılık Daire,Teleferik Mahallesi Satılık Daire,75 M2,1+1,5-10,5,Kot 1 (-1).Kat,Jeotermal,Krediye Uygun
15092178,"1,675,000",İzmir Satılık Daire,Çiğli Satılık Daire,Uğur Mumcu Mahallesi Satılık Daire,60 M2,1+1,3,3,Bahçe Katı,Klimalı,Krediye Uygun Değil
15092393,"4,290,000",İzmir Satılık Daire,Menderes Satılık Daire,Cüneytbey Mahallesi Satılık Daire,70 M2,2+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Krediye Uygun
15092369,"2,250,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Kazım Karabekir Mahallesi Satılık Daire,100 M2,3+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15091995,"4,600,000",İzmir Satılık Daire,Balçova Satılık Daire,Korutürk Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,5,3.Kat,Jeotermal,Krediye Uygun
15092534,"3,500,000",İzmir Satılık Daire,Gaziemir Satılık Daire,Beyazevler Mahallesi Satılık Daire,80 M2,2+1,1,2,2.Kat,Kombi Doğalgaz,Bilinmiyor
15092351,"2,550,000",İzmir Satılık Daire,Bergama Satılık Daire,Zafer Mahallesi Satılık Daire,115 M2,3+1,21 Ve Üzeri,4,1.Kat,Sobalı,Krediye Uygun
15092551,"3,890,000",İzmir Satılık Daire,Konak Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,133 M2,2+1,21 Ve Üzeri,6,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15092323,"3,100,000",İzmir Satılık Daire,Buca Satılık Daire,Efeler Mahallesi Satılık Daire,115 M2,2+1,21 Ve Üzeri,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15092227,"1,850,000",İzmir Satılık Daire,Buca Satılık Daire,Yaylacık Mahallesi Satılık Daire,50 M2,1+1,0 (Yeni),3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15092746,"2,750,000",İzmir Satılık Daire,Konak Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,90 M2,3+1,21 Ve Üzeri,6,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15092480,"2,450,000",İzmir Satılık Daire,Buca Satılık Daire,Hürriyet Mahallesi Satılık Daire,85 M2,2+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15092748,"2,750,000",İzmir Satılık Daire,Bergama Satılık Daire,Ertuğrul Mahallesi Satılık Daire,165 M2,3+1,21 Ve Üzeri,6,Kot 3 (-3).Kat,Doğalgaz Sobalı,Krediye Uygun
15092954,"2,980,000",İzmir Satılık Daire,Konak Satılık Daire,Kılıç Reis Mahallesi Satılık Daire,95 M2,2+1,4,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15089677,"3,600,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Zübeyde Hanım Mahallesi Satılık Daire,128 M2,3+1,21 Ve Üzeri,8,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15093125,"2,750,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Bahar Mahallesi Satılık Daire,90 M2,2+1,5-10,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15093032,"1,500,000",İzmir Satılık Daire,Menemen Satılık Daire,İnönü Mahallesi Satılık Daire,50 M2,1+1,0 (Yeni),5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15093153,"2,300,000",İzmir Satılık Daire,Menemen Satılık Daire,İnönü Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15092950,"1,275,000",İzmir Satılık Daire,Konak Satılık Daire,Kılıç Reis Mahallesi Satılık Daire,55 M2,1+1,21 Ve Üzeri,4,Yüksek Giriş,Isıtma Yok,Krediye Uygun
15089942,"5,500,000",İzmir Satılık Daire,Buca Satılık Daire,Yenigün Mahallesi Satılık Daire,120 M2,3+1,4,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15089565,"3,200,000",İzmir Satılık Daire,Konak Satılık Daire,Kılıç Reis Mahallesi Satılık Daire,90 M2,2+1,3,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15089745,"1,550,000",İzmir Satılık Daire,Buca Satılık Daire,Çamlıkule Mahallesi Satılık Daire,45 M2,1+1,11-15,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15090455,"1,090,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Umut Mahallesi Satılık Daire,86 M2,1+1,3,4,Çatı Katı,Klimalı,Krediye Uygun
15090192,"3,800,000",İzmir Satılık Daire,Çiğli Satılık Daire,Küçük Çiğli Mahallesi Satılık Daire,130 M2,3+1,5-10,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15089838,"160,000",İzmir Satılık Daire,Menderes Satılık Daire,Ahmetbeyli Mahallesi Satılık Daire,225 M2,1 Oda,0 (Yeni),1,Bahçe Dublex,Güneş Enerjisi,Bilinmiyor
15090367,"2,600,000",İzmir Satılık Daire,Çiğli Satılık Daire,Küçük Çiğli Mahallesi Satılık Daire,130 M2,3+1,11-15,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15089821,"8,000,000",İzmir Satılık Daire,Çeşme Satılık Daire,Ilıca Mahallesi Satılık Daire,70 M2,2+1,21 Ve Üzeri,2,2.Kat,Klimalı,Krediye Uygun
15090548,"7,250,000",İzmir Satılık Daire,Bayraklı Satılık Daire,Mansuroğlu Mahallesi Satılık Daire,110 M2,3+1,0 (Yeni),8,3.Kat,Kombi Doğalgaz,Krediye Uygun
15091056,"1,425,000",İzmir Satılık Daire,Konak Satılık Daire,Zeytinlik Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15091081,"2,850,000",İzmir Satılık Daire,Konak Satılık Daire,Çankaya Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15090435,"6,250,000",İzmir Satılık Daire,Buca Satılık Daire,Menderes Mahallesi Satılık Daire,130 M2,3+1,0 (Yeni),5,4.Kat,Yerden Isıtma,Krediye Uygun
15090839,"1,700,000",İzmir Satılık Daire,Buca Satılık Daire,Adatepe Mahallesi Satılık Daire,55 M2,1+1,0 (Yeni),2,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15090612,"3,050,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Vatan Mahallesi Satılık Daire,75 M2,2+1,0 (Yeni),6,2.Kat,Kombi Doğalgaz,Krediye Uygun
15091104,"1,745,000",İzmir Satılık Daire,Bergama Satılık Daire,Atatürk Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15086162,"5,500,000",İzmir Satılık Daire,Güzelbahçe Satılık Daire,Yelki Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),4,4.Kat,Doğalgaz Sobalı,Krediye Uygun
15091146,"3,280,000",İzmir Satılık Daire,Buca Satılık Daire,Buca Koop. Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,9,2.Kat,Kombi Doğalgaz,Krediye Uygun
15091317,"7,000,000",İzmir Satılık Daire,Konak Satılık Daire,Kültür Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,4,3.Kat,Isıtma Yok,Bilinmiyor
15090057,"4,650,000",İzmir Satılık Daire,Menemen Satılık Daire,İstiklal Mahallesi Satılık Daire,151 M2,3+1,0 (Yeni),9,3.Kat,Yerden Isıtma,Krediye Uygun Değil
15091025,"3,250,000",İzmir Satılık Daire,Çiğli Satılık Daire,Küçük Çiğli Mahallesi Satılık Daire,120 M2,3+1,5-10,5,Bodrum Kat,Kombi Doğalgaz,Krediye Uygun
15086207,"2,400,000",İzmir Satılık Daire,Konak Satılık Daire,Turgut Reis Mahallesi Satılık Daire,110 M2,3+1,21 Ve Üzeri,4,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun
15086376,"2,400,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Sevgi Mahallesi Satılık Daire,90 M2,2+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15086270,"2,850,000",İzmir Satılık Daire,Konak Satılık Daire,Murat Reis Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15086578,"5,850,000",İzmir Satılık Daire,Menemen Satılık Daire,Kasımpaşa Mahallesi Satılık Daire,145 M2,3+1,4,8,7.Kat,Kombi Doğalgaz,Krediye Uygun
15086640,"4,850,000",İzmir Satılık Daire,Buca Satılık Daire,Yaylacık Mahallesi Satılık Daire,200 M2,3+1,5-10,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15086281,"4,500,000",İzmir Satılık Daire,Menemen Satılık Daire,Ahıhıdır Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),9,3.Kat,Kombi Doğalgaz,Krediye Uygun
15086615,"2,850,000",İzmir Satılık Daire,Balçova Satılık Daire,Çetin Emeç Mahallesi Satılık Daire,100 M2,3+1,21 Ve Üzeri,8,3.Kat,Jeotermal,Krediye Uygun
15086797,"2,900,000",İzmir Satılık Daire,Buca Satılık Daire,Kozağaç Mahallesi Satılık Daire,120 M2,2+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15087091,"2,750,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Aksoy Mahallesi Satılık Daire,80 M2,2+1,21 Ve Üzeri,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15087067,"1,950,000",İzmir Satılık Daire,Buca Satılık Daire,Ufuk Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15087382,"3,250,000",İzmir Satılık Daire,Bayraklı Satılık Daire,Mansuroğlu Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,7,5.Kat,Kombi Doğalgaz,Krediye Uygun
15087940,"4,750,000",İzmir Satılık Daire,Çiğli Satılık Daire,Yakakent Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),9,9.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15087917,"3,650,000",İzmir Satılık Daire,Konak Satılık Daire,Güzelyalı Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15087785,"5,850,000",İzmir Satılık Daire,Bornova Satılık Daire,Erzene Mahallesi Satılık Daire,135 M2,3+1,5-10,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15087918,"6,500,000",İzmir Satılık Daire,Konak Satılık Daire,Mehmet Ali Akman Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,7,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15088365,"2,900,000",İzmir Satılık Daire,Dikili Satılık Daire,İsmetpaşa Mahallesi Satılık Daire,75 M2,2+1,0 (Yeni),5,Kot 1 (-1).Kat,Isıtma Yok,Krediye Uygun
15088336,"3,540,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Fahrettin Altay Mahallesi Satılık Daire,125 M2,3+1,11-15,4,3.Kat,Klimalı,Krediye Uygun
15087939,"2,525,000",İzmir Satılık Daire,Menemen Satılık Daire,85. Yıl Cumhuriyet Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15086039,"1,670,000",İzmir Satılık Daire,Buca Satılık Daire,Adatepe Mahallesi Satılık Daire,65 M2,1+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15084387,"6,500,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Bahriye Üçok Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),6,Yüksek Giriş,Yerden Isıtma,Krediye Uygun Değil
15088051,"1,600,000",İzmir Satılık Daire,Torbalı Satılık Daire,Yedi Eylül Mahallesi Satılık Daire,60 M2,1+1,1,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15087938,"3,650,000",İzmir Satılık Daire,Bornova Satılık Daire,Kazımdirik Mahallesi Satılık Daire,65 M2,1+1,5-10,7,3.Kat,VRV,Krediye Uygun
15088026,"1,945,000",İzmir Satılık Daire,Buca Satılık Daire,İnönü Mahallesi Satılık Daire,85 M2,2+1,5-10,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15084459,"9,750,000",İzmir Satılık Daire,Gaziemir Satılık Daire,Atıfbey Mahallesi Satılık Daire,155 M2,3+1,16-20,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15088586,"3,250,000",İzmir Satılık Daire,Selçuk Satılık Daire,Zafer Mahallesi Satılık Daire,80 M2,2+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15084657,"3,100,000",İzmir Satılık Daire,Dikili Satılık Daire,Salimbey Mahallesi Satılık Daire,80 M2,2+1,11-15,5,2.Kat,Klimalı,Krediye Uygun
15084551,"3,950,000",İzmir Satılık Daire,Gaziemir Satılık Daire,Gazi Mahallesi Satılık Daire,142 M2,3+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15084512,"3,400,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Doğanay Mahallesi Satılık Daire,100 M2,3+1,21 Ve Üzeri,6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15088583,"3,500,000",İzmir Satılık Daire,Selçuk Satılık Daire,Atatürk Mahallesi Satılık Daire,130 M2,3+1,16-20,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15084739,"3,900,000",İzmir Satılık Daire,Bornova Satılık Daire,Evka 3 Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,8,4.Kat,Klimalı,Krediye Uygun
15084808,"8,700,000",İzmir Satılık Daire,Konak Satılık Daire,Güzelyalı Mahallesi Satılık Daire,120 M2,3+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15084757,"6,000,000",İzmir Satılık Daire,Çeşme Satılık Daire,Ardıç Mahallesi Satılık Daire,70 M2,1+1,21 Ve Üzeri,4,2.Kat,Isıtma Yok,Krediye Uygun
15084800,"3,245,000",İzmir Satılık Daire,Torbalı Satılık Daire,Ertuğrul Mahallesi Satılık Daire,160 M2,3+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15084504,"2,750,000",İzmir Satılık Daire,Buca Satılık Daire,Barış Mahallesi Satılık Daire,110 M2,3+1,21 Ve Üzeri,5,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15084944,"2,350,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Bahariye Mahallesi Satılık Daire,115 M2,3+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15084857,"3,000,000",İzmir Satılık Daire,Menemen Satılık Daire,Zeytinlik Mahallesi Satılık Daire,150 M2,3+1,5-10,8,5.Kat,Kombi Doğalgaz,Krediye Uygun
15084949,"2,000,000",İzmir Satılık Daire,Buca Satılık Daire,Çamlık Mahallesi Satılık Daire,90 M2,2+1,11-15,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15085069,"1,480,000",İzmir Satılık Daire,Buca Satılık Daire,Göksu Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15082702,"6,500,000",İzmir Satılık Daire,Çeşme Satılık Daire,Reisdere Mahallesi Satılık Daire,65 M2,2+1,0 (Yeni),2,Bahçe Katı,Yerden Isıtma,Krediye Uygun Değil
15082699,"3,850,000",İzmir Satılık Daire,Bornova Satılık Daire,Kazımdirik Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15087522,"3,500,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Reis Mahallesi Satılık Daire,140 M2,3+1,11-15,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15082703,"5,500,000",İzmir Satılık Daire,Çeşme Satılık Daire,Reisdere Mahallesi Satılık Daire,65 M2,2+1,0 (Yeni),2,1.Kat,Yerden Isıtma,Krediye Uygun
15082704,"3,250,000",İzmir Satılık Daire,Buca Satılık Daire,Dicle Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15082705,"4,700,000",İzmir Satılık Daire,Bornova Satılık Daire,Kazımdirik Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),7,5.Kat,VRV,Krediye Uygun Değil
15082706,"6,500,000",İzmir Satılık Daire,Konak Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,130 M2,3+1,16-20,8,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15082709,"17,990,000",İzmir Satılık Daire,Bornova Satılık Daire,Kazımdirik Mahallesi Satılık Daire,333 M2,4+1,3,1,Villa Tipi,Merkezi (Pay Ölçer),Krediye Uygun
15082707,"4,300,000",İzmir Satılık Daire,Çiğli Satılık Daire,Ataşehir Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,9,6.Kat,Klimalı,Krediye Uygun
15082710,"2,200,000",İzmir Satılık Daire,Çiğli Satılık Daire,Atatürk Mahallesi Satılık Daire,65 M2,1+1,5-10,7,3.Kat,Kombi Doğalgaz,Krediye Uygun
15082732,"1,700,000",İzmir Satılık Daire,Bergama Satılık Daire,Fatih Mahallesi Satılık Daire,55 M2,1+1,3,3,2.Kat,Isıtma Yok,Krediye Uygun Değil
15082769,"2,425,000",İzmir Satılık Daire,Konak Satılık Daire,Mithatpaşa Mahallesi Satılık Daire,147 M2,3+1,21 Ve Üzeri,5,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15082764,"3,185,000",İzmir Satılık Daire,Konak Satılık Daire,Göztepe Mahallesi Satılık Daire,95 M2,3+1,21 Ve Üzeri,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15082770,"2,620,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Vatan Mahallesi Satılık Daire,110 M2,3+1,11-15,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15082768,"5,900,000",İzmir Satılık Daire,Konak Satılık Daire,Güzelyalı Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),4,Düz Giriş (Zemin),Yerden Isıtma,Krediye Uygun Değil
15082762,"1,940,000",İzmir Satılık Daire,Konak Satılık Daire,Mithatpaşa Mahallesi Satılık Daire,125 M2,2+1,21 Ve Üzeri,5,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun Değil
15082772,"2,950,000",İzmir Satılık Daire,Konak Satılık Daire,Göztepe Mahallesi Satılık Daire,115 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15082771,"3,625,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Bahar Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15082799,"4,230,000",İzmir Satılık Daire,Menemen Satılık Daire,29 Ekim Mahallesi Satılık Daire,95 M2,2+1,5-10,5,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun
15083453,"1,350,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Doğanay Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,4,3.Kat,Isıtma Yok,Krediye Uygun
15082697,"2,250,000",İzmir Satılık Daire,Buca Satılık Daire,Dicle Mahallesi Satılık Daire,65 M2,1+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15080537,"4,999,999",İzmir Satılık Daire,Karşıyaka Satılık Daire,Örnekköy Mahallesi Satılık Daire,101 M2,3+1,0 (Yeni),6,3.Kat,Yerden Isıtma,Krediye Uygun
15080538,"3,300,000",İzmir Satılık Daire,Konak Satılık Daire,Piri Reis Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,5,3.Kat,Isıtma Yok,Krediye Uygun
15080556,"2,450,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Tuna Mahallesi Satılık Daire,80 M2,2+1,21 Ve Üzeri,4,4.Kat,Klimalı,Krediye Uygun
15080767,"4,350,000",İzmir Satılık Daire,Konak Satılık Daire,Murat Reis Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15080950,"1,970,000",İzmir Satılık Daire,Balçova Satılık Daire,Onur Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,4,Yüksek Giriş,Jeotermal,Krediye Uygun
15080641,"2,500,000",İzmir Satılık Daire,Çiğli Satılık Daire,Maltepe Mahallesi Satılık Daire,110 M2,3+1,21 Ve Üzeri,3,3.Kat,Sobalı,Krediye Uygun
15081083,"4,250,000",İzmir Satılık Daire,Konak Satılık Daire,Murat Reis Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15081162,"4,350,000",İzmir Satılık Daire,Konak Satılık Daire,Murat Reis Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15084501,"1,750,000",İzmir Satılık Daire,Buca Satılık Daire,Göksu Mahallesi Satılık Daire,125 M2,2+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15081734,"2,650,000",İzmir Satılık Daire,Buca Satılık Daire,Mustafa Kemal Mahallesi Satılık Daire,135 M2,3+1,11-15,8,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15081982,"2,500,000",İzmir Satılık Daire,Bayraklı Satılık Daire,Manavkuyu Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,8,7.Kat,Kombi Doğalgaz,Krediye Uygun
15081013,"1,850,000",İzmir Satılık Daire,Menemen Satılık Daire,29 Ekim Mahallesi Satılık Daire,57 M2,1+1,2,4,2.Kat,Klimalı,Krediye Uygun
15084873,"1,990,000",İzmir Satılık Daire,Torbalı Satılık Daire,Yedi Eylül Mahallesi Satılık Daire,85 M2,1+1,4,5,Bahçe Katı,Merkezi Fueloil,Krediye Uygun
15082003,"5,400,000",İzmir Satılık Daire,Bayraklı Satılık Daire,Manavkuyu Mahallesi Satılık Daire,70 M2,2+1,0 (Yeni),8,4.Kat,Yerden Isıtma,Krediye Uygun
15082766,"2,390,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Vatan Mahallesi Satılık Daire,115 M2,3+1,21 Ve Üzeri,5,2.Kat,Klimalı,Krediye Uygun
15082005,"6,500,000",İzmir Satılık Daire,Bayraklı Satılık Daire,Manavkuyu Mahallesi Satılık Daire,160 M2,3+1,16-20,5,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15080514,"3,500,000",İzmir Satılık Daire,Konak Satılık Daire,Mithatpaşa Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15081334,"1,500,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Doğanay Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,6,5.Kat,Sobalı,Krediye Uygun
15079468,"3,550,000",İzmir Satılık Daire,Torbalı Satılık Daire,Ertuğrul Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),5,2.Kat,Yerden Isıtma,Krediye Uygun
15080591,"2,350,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Bahçelievler Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,4,3.Kat,Isıtma Yok,Krediye Uygun
15079479,"2,950,000",İzmir Satılık Daire,Torbalı Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,105 M2,2+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun
